-122.620  47.610
-122.830  47.780
-123.080  47.630
-122.710  47.390
-123.100  47.540
-122.820  47.550
-122.885  47.490
-122.860  47.490
-122.650  47.580
-122.980  47.400
-122.935  47.470
-122.820  47.680
-122.770  47.690
-122.860  47.690
-122.780  47.740
-122.960  47.570
-122.835  47.710
-122.825  47.645
-122.800  47.680
-122.860  47.660
-123.000  47.570
-122.800  47.395
-122.820  47.580
-122.810  47.590
-122.810  47.580
-122.860  47.490
-122.895  47.470
-122.780  47.470
-122.825  47.545
-123.020  47.450
-122.810  47.740
-122.840  47.700
-123.070  47.590
-122.810  47.540
-122.680  47.490
-123.030  47.430
-122.710  47.580
-122.800  47.565
-122.795  47.480
-122.770  47.590
-122.820  47.620
-122.750  47.540
-122.750  47.525
-122.720  47.600
-122.600  47.640
-122.590  47.610
-122.700  47.600
-122.720  47.610
-122.730  47.600
-122.770  47.580
-123.000  47.565
-122.870  47.670
-122.820  47.700
-122.810  47.560
-122.960  47.520
-123.090  47.515
-122.975  47.580
-122.700  47.665
-122.630  47.610
-122.720  47.700
-122.735  47.680
-122.750  47.670
-122.705  47.630
-122.730  47.630
-123.080  47.610
-122.900  47.600
-122.720  47.760
-122.660  47.560
-122.680  47.565
-122.595  47.570
-122.680  47.625
-122.700  47.670
-122.680  47.620
-122.710  47.620
-122.720  47.620
-122.985  47.585
-122.955  47.370
-122.715  47.595
-122.810  47.710
-122.905  47.360
-122.710  47.540
-122.690  47.420
-122.850  47.380
-122.690  47.710
-122.760  47.580
-122.730  47.600
-122.835  47.590
-122.815  47.590
-123.090  47.490
-122.715  47.575
-122.670  47.500
-123.010  47.510
-122.910  47.310
-122.830  47.380
-122.810  47.540
-122.820  47.550
-122.800  47.610
-122.950  47.510
-122.920  47.490
-122.860  47.435
-122.680  47.585
-122.695  47.570
-122.720  47.500
-122.710  47.500
-123.070  47.490
-122.930  47.600
-122.880  47.410
-122.925  47.660
-122.880  47.630
-122.880  47.570
-122.945  47.600
-122.915  47.410
-122.590  47.610
